,pointKey,pointLabel,operatorKey,tsoEicCode,operatorLabel,directionKey,validFrom,validTo,hasData,isVirtualizedCommercially,virtualizedCommerciallySince,isVirtualizedOperationally,virtualizedOperationallySince,isPipeInPipe,relatedOperators,relatedPoints,pipeInPipeWithTsoKey,pipeInPipeWithTsoLabel,isDoubleReporting,doubleReportingWithTsoKey,doubleReportingWithTsoLabel,tsoItemIdentifier,tpTsoItemLabel,tpTsoValidFrom,tpTsoValidTo,tpTsoRemarks,tpTsoConversionFactor,tpRmkGridConversionFactorCapacityDefault,tpTsoGCVMin,tpTsoGCVMax,tpTsoGCVRemarks,tpTsoGCVUnit,tpTsoEntryExitType,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,dayAheadContractsIsAvailable,dayAheadContractsRemarks,availableContractsRemarks,sentenceCMPUnsuccessful,sentenceCMPUnavailable,sentenceCMPAuction,sentenceCMPMadeAvailable,lastUpdateDateTime,isInvalid,isCAMRelevant,isCMPRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,virtualReverseFlow,virtualReverseFlowRemark,tSOCountry,tSOBalancingZone,crossBorderPointType,eURelationship,connectedOperators,adjacentTsoEic,adjacentOperatorKey,adjacentCountry,pointType,idPointType,adjacentZones,id,dataSet
376,DIS-00197,GRTgaz aggregated distribution consumers,FR-TSO-0003,21X-FR-A-A0A0A-S,GRTgaz,exit,,,True,False,,False,,False,,,,,,,,63Y2261598125895,GRTgaz delivery pool - distribution,2018-11-01,2099-12-31,,1.000000,Conversion rate same for each point,11.400000,,,kWh/Nm3,,True,,True,,False,,False,,True,Monthly contracts start at the 1st day of the month,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,FR,TRF,In-country EU,within EU,,,,FR,Distribution Point,17,,5FR-TSO-0003DIS-00197exit,5
377,FNC-00201,GRTgaz aggregated industrial consumers,FR-TSO-0003,21X-FR-A-A0A0A-S,GRTgaz,exit,,,True,False,,False,,False,,,,,,,,63Y2681718729982,GRTgaz delivery pool - industrial,2018-11-01,2099-12-31,,1.000000,Conversion rate same for each point,11.400000,,,kWh/Nm3,,True,,True,,False,,False,,True,Monthly contracts start at the 1st day of the month,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,FR,TRF,In-country EU,within EU,,,,FR,Aggregated Point - Final Consumers,18,,5FR-TSO-0003FNC-00201exit,5
378,FNC-00202,GRTgaz aggregated end consumers (industrial and distribution),FR-TSO-0003,21X-FR-A-A0A0A-S,GRTgaz,exit,,,True,False,,False,,False,,,,,,,,63Y564764785539O,GRTgaz delivery pool - all consumers,2018-11-01,2099-12-31,,1.000000,Conversion rate same for each point,11.400000,,,kWh/Nm3,,True,,True,,False,,False,,True,Monthly contracts start at the 1st day of the month,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,FR,TRF,In-country EU,within EU,,,,FR,Aggregated Point - Final Consumers,18,,5FR-TSO-0003FNC-00202exit,5
379,VTP-00039,PEG,FR-TSO-0003,21X-FR-A-A0A0A-S,GRTgaz,entry,,,True,False,,False,,False,,,,,,,,21Y0000000001278,PEG,2018-11-01,2099-12-31,,1.000000,Conversion rate same for each point,11.400000,,,kWh/Nm3,,True,,True,,False,,False,,True,Monthly contracts start at the 1st day of the month,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,FR,TRF,In-country EU,within EU,,,,FR,Trading Point,9,TRF,5FR-TSO-0003VTP-00039entry,5
380,VTP-00039,PEG,FR-TSO-0003,21X-FR-A-A0A0A-S,GRTgaz,exit,,,True,False,,False,,False,,,,,,,,21Y0000000001278,PEG,2018-11-01,2099-12-31,,1.000000,Conversion rate same for each point,11.400000,,,kWh/Nm3,,True,,True,,False,,False,,True,Monthly contracts start at the 1st day of the month,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,FR,TRF,In-country EU,within EU,,,,FR,Trading Point,9,TRF,5FR-TSO-0003VTP-00039exit,5
381,ITP-00007,Überackern SUDAL (AT) / Überackern 2 (DE),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,entry,,,True,False,,False,,False,,,,,,,,21Z0000000001240,Überackern SUDAL,2013-04-25,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,bayernets,21X-DE-A-A0A0A-A,DE-TSO-0010,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0001ITP-00007entryDE-TSO-0010,5
382,ITP-00007,Überackern SUDAL (AT) / Überackern 2 (DE),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,exit,,,True,False,,False,,False,,,,,,,,21Z0000000001240,Überackern SUDAL,2013-04-25,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,bayernets,21X-DE-A-A0A0A-A,DE-TSO-0010,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0001ITP-00007exitDE-TSO-0010,5
383,ITP-00019,Überackern ABG (AT) / Überackern (DE),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,entry,,,True,False,,False,,False,,,,,,,,21Z000000000002E,Überackern ABG,2013-04-25,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,bayernets,21X-DE-A-A0A0A-A,DE-TSO-0010,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0001ITP-00019entryDE-TSO-0010,5
384,ITP-00019,Überackern ABG (AT) / Überackern (DE),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,entry,,,True,False,,False,,False,,,,,,,,21Z000000000002E,Überackern ABG,2013-04-25,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0001ITP-00019entryDE-TSO-0009,5
385,ITP-00019,Überackern ABG (AT) / Überackern (DE),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,exit,,,True,False,,False,,False,,,,,,,,21Z000000000002E,Überackern ABG,2013-04-25,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0001ITP-00019exitDE-TSO-0009,5
386,ITP-00019,Überackern ABG (AT) / Überackern (DE),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,exit,,,True,False,,False,,False,,,,,,,,21Z000000000002E,Überackern ABG,2013-04-25,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,bayernets,21X-DE-A-A0A0A-A,DE-TSO-0010,DE,Cross-Border Transmission IP within EU,0,DE THE BZ,5AT-TSO-0001ITP-00019exitDE-TSO-0010,5
387,ITP-00043,Mosonmagyarovar,AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,exit,,,True,False,,False,,False,,,,,,,,21Z000000000003C,Mosonmagyarovar,2013-02-18,2037-12-31,Entry: interruptible capacity only,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,RBP,RBP,https://rbp.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,FGSZ,21X-HU-A-A0A0A-8,HU-TSO-0001,HU,Cross-Border Transmission IP within EU,0,Hungary,5AT-TSO-0001ITP-00043exitHU-TSO-0001,5
388,ITP-00062,Baumgarten (Gas Connect Austria),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,entry,,,True,False,,False,,False,,,,,,,,21Z0000000000600,Baumgarten,2013-02-15,2037-12-31,,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,Eustream,21X-SK-A-A0A0A-N,SK-TSO-0001,SK,Cross-Border Transmission IP within EU,0,Slovakia,5AT-TSO-0001ITP-00062entrySK-TSO-0001,5
389,ITP-00079,Murfeld (AT) / Ceršak (SI),AT-TSO-0001,21X-AT-B-A0A0A-K,Gas Connect Austria,exit,,,True,False,,False,,False,,,,,,,,21Z0000000000058,Murfeld,2013-02-18,2037-12-31,Entry: interruptible capacity only,1.000000,,11.260000,,,kWh/Nm³,,False,,True,,False,,True,"Quarterly contracts are starting with 01 Jan, 01 Apr, 01 Jul, 01 Oct of relevant year",True,Monthly contracts are starting with 01 of relevant month,False,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,AT,Austria,Cross-Border EU|EU,within EU,Plinovodi,21X-SI-A-A0A0A-8,SI-TSO-0001,SI,Cross-Border Transmission IP within EU,0,Slovenia,5AT-TSO-0001ITP-00079exitSI-TSO-0001,5
